job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percentage,skill_demand_growth_percentage,remote_feasibility_score,ai_adoption_level,education_requirement_level
8026,Software Engineer,Manufacturing,UK,2022,51.58,57.71,14.91,34540,34272,-0.78,14.9,97.4,53.3,1
8027,Customer Support Rep,Retail,Germany,2025,60.70,63.69,17.01,60485,59982,-0.83,6.2,31.0,51.0,5
8028,Financial Analyst,Retail,Canada,2021,54.88,43.92,45.68,77882,78339,0.59,5.6,91.5,84.2,4
8029,Financial Analyst,Education,UK,2025,65.07,74.41,17.48,70902,74596,5.21,7.3,70.0,20.8,2
8030,Teacher,Finance,Japan,2024,76.13,84.05,71.65,121501,133219,9.64,-2.5,48.2,90.8,3
8031,Marketing Specialist,Transportation,Canada,2022,49.04,51.62,23.96,36903,38487,4.29,22.2,83.8,20.6,3
8032,Marketing Specialist,Education,Australia,2026,47.91,50.09,7.43,118673,107182,-9.68,2.1,44.8,9.8,4
8033,Financial Analyst,Finance,UK,2023,72.16,70.91,13.80,60251,65597,8.87,12.0,13.7,6.0,2
8034,Data Analyst,Energy,Canada,2025,64.20,59.86,19.33,44767,51723,15.54,3.6,56.9,2.1,2
8035,Truck Driver,Finance,Brazil,2021,58.87,54.44,68.29,92821,93679,0.92,9.4,66.9,52.0,2
8036,Accountant,Retail,USA,2021,31.77,33.43,33.29,116082,108494,-6.54,-8.0,62.5,62.9,2
8037,Marketing Specialist,Manufacturing,Singapore,2026,56.80,61.35,31.83,137109,139934,2.06,-0.2,34.6,19.9,2
8038,Truck Driver,Transportation,India,2023,58.65,61.44,61.92,96894,104459,7.81,-2.9,61.2,7.1,4
8039,HR Manager,Technology,Canada,2020,13.47,15.09,54.50,98559,103848,5.37,3.0,74.2,92.8,3
8040,Teacher,Education,Australia,2020,16.95,17.52,63.75,45119,39887,-11.60,-1.3,98.6,54.3,1
8041,Accountant,Transportation,Germany,2024,32.07,34.18,65.95,71680,83697,16.76,-5.4,74.0,17.4,1
8042,Data Analyst,Technology,Australia,2020,61.47,69.49,75.57,56721,55376,-2.37,2.3,18.4,94.0,2
8043,Accountant,Healthcare,USA,2023,69.60,58.21,67.80,59470,57321,-3.61,4.6,39.1,70.0,3
8044,Mechanical Engineer,Education,UK,2026,25.99,25.83,88.76,33407,31658,-5.24,17.9,58.7,23.1,5
8045,Accountant,Energy,Singapore,2023,50.53,55.19,20.15,71192,57455,-19.30,20.6,36.4,45.2,4
8046,HR Manager,Healthcare,Germany,2024,30.36,27.95,61.06,87248,95300,9.23,9.8,94.9,15.1,2
8047,Mechanical Engineer,Retail,Germany,2026,53.83,55.61,86.69,137507,144769,5.28,19.4,27.9,27.7,2
8048,Truck Driver,Manufacturing,UK,2025,67.19,57.50,18.40,139372,102719,-26.30,18.3,92.7,0.8,4
8049,Financial Analyst,Manufacturing,Singapore,2026,68.83,63.23,64.12,68784,78296,13.83,6.0,26.3,66.4,5
8050,Accountant,Finance,Australia,2020,72.88,84.58,89.41,92216,89421,-3.03,20.3,51.4,28.4,1
8051,Software Engineer,Healthcare,Singapore,2020,19.97,16.27,53.15,67051,65623,-2.13,3.2,41.2,89.9,4
8052,Truck Driver,Healthcare,India,2022,61.15,62.54,5.43,92382,83968,-9.11,9.4,98.5,91.5,2
8053,HR Manager,Transportation,Singapore,2026,79.52,75.07,82.23,69448,68877,-0.82,4.2,19.4,79.8,3
8054,Customer Support Rep,Energy,India,2022,71.66,72.30,77.39,131991,142379,7.87,3.9,51.5,48.8,3
8055,Truck Driver,Manufacturing,India,2020,90.97,99.51,55.20,72874,75562,3.69,3.5,54.8,62.4,3
8056,Accountant,Technology,Brazil,2024,47.28,45.34,66.53,121977,136318,11.76,-12.6,17.5,54.8,5
8057,Customer Support Rep,Finance,Brazil,2023,77.34,79.98,87.84,64343,58704,-8.76,4.8,73.0,44.3,2
8058,Software Engineer,Education,USA,2023,37.13,31.61,99.74,122630,139422,13.69,-14.5,65.7,96.1,5
8059,Customer Support Rep,Manufacturing,Japan,2023,78.79,74.05,97.77,66216,77578,17.16,11.6,34.4,95.6,2
8060,Data Analyst,Healthcare,Japan,2021,15.13,14.78,17.99,134999,133744,-0.93,0.0,57.1,4.2,3
8061,Data Analyst,Retail,Brazil,2022,6.50,5.45,66.85,65978,60942,-7.63,6.1,90.3,30.4,1
8062,Accountant,Energy,Australia,2024,64.47,72.90,98.79,118925,105024,-11.69,3.1,14.3,88.6,1
8063,Financial Analyst,Healthcare,Singapore,2024,41.27,45.39,49.63,135560,131361,-3.10,6.9,77.7,26.7,1
8064,Software Engineer,Technology,Japan,2021,54.11,63.82,93.01,45000,41157,-8.54,10.5,71.6,1.6,2
8065,Software Engineer,Energy,India,2026,44.18,50.05,64.18,37848,35069,-7.34,2.9,25.0,27.1,2
8066,Data Analyst,Retail,Australia,2021,55.94,60.24,58.36,133667,153305,14.69,-1.8,68.0,1.3,2
8067,Marketing Specialist,Education,Singapore,2026,55.88,60.79,98.59,100413,110818,10.36,11.6,18.6,73.5,1
8068,Accountant,Manufacturing,Germany,2020,48.28,40.56,66.99,58141,47825,-17.74,8.1,19.4,25.1,3
8069,Marketing Specialist,Energy,Australia,2020,40.72,40.62,14.85,68517,62659,-8.55,36.2,62.3,21.5,4
8070,Mechanical Engineer,Energy,USA,2021,79.55,87.35,23.87,62658,54219,-13.47,16.3,42.0,78.1,2
8071,Customer Support Rep,Technology,Brazil,2024,43.68,47.27,93.49,44896,43095,-4.01,11.8,36.9,22.7,5
8072,Software Engineer,Transportation,USA,2024,64.24,71.29,59.68,84391,77270,-8.44,14.5,95.3,93.5,3
8073,Data Analyst,Energy,Australia,2020,46.17,55.12,18.72,117767,123223,4.63,-3.4,92.8,53.6,2
8074,HR Manager,Finance,Germany,2020,63.41,54.36,63.32,37583,37982,1.06,1.3,61.6,32.9,1
8075,Truck Driver,Transportation,Japan,2025,60.91,65.40,64.47,38836,43287,11.46,17.8,70.3,84.7,3
8076,Financial Analyst,Energy,Australia,2022,50.37,59.19,98.00,120221,108728,-9.56,1.2,83.8,14.7,5
8077,Mechanical Engineer,Technology,Australia,2024,20.23,23.62,55.99,65200,52075,-20.13,9.1,70.9,73.1,1
8078,HR Manager,Education,USA,2022,59.85,52.55,69.72,99774,103422,3.66,15.3,23.2,31.9,5
8079,Truck Driver,Healthcare,Germany,2023,77.07,84.46,22.27,72551,73445,1.23,5.4,90.3,60.4,4
8080,Marketing Specialist,Retail,Singapore,2021,45.21,52.14,29.84,56822,53432,-5.97,3.8,37.2,8.4,4
8081,Accountant,Transportation,Australia,2020,13.69,13.97,70.82,94401,92827,-1.67,-1.8,20.0,65.0,5
8082,Data Analyst,Retail,UK,2020,57.85,48.98,6.69,78714,70293,-10.70,-3.8,29.0,31.7,3
8083,Customer Support Rep,Retail,Australia,2020,92.58,105.82,60.14,126057,137929,9.42,-8.6,89.5,23.1,3
8084,Teacher,Healthcare,India,2023,19.74,22.49,40.91,113941,99285,-12.86,6.9,73.1,42.1,4
8085,HR Manager,Manufacturing,Canada,2024,30.14,35.00,0.60,78584,76362,-2.83,3.7,17.2,17.2,2
8086,Marketing Specialist,Retail,India,2023,45.35,41.41,83.79,58797,53519,-8.98,11.8,13.8,26.5,4
8087,Truck Driver,Retail,USA,2023,83.63,69.66,34.45,30962,32643,5.43,6.6,44.6,57.7,5
8088,Financial Analyst,Transportation,Brazil,2025,41.66,49.55,73.60,35307,35045,-0.74,-4.8,66.9,29.0,3
8089,Financial Analyst,Education,Japan,2022,57.23,58.98,43.51,99876,98332,-1.55,7.5,81.2,1.2,5
8090,Data Analyst,Finance,USA,2023,5.94,7.00,69.77,105998,95090,-10.29,-0.4,44.2,59.8,4
8091,Truck Driver,Healthcare,Singapore,2022,69.41,60.23,44.55,98011,98595,0.60,10.5,62.3,76.5,1
8092,Financial Analyst,Energy,Germany,2025,39.32,37.50,59.09,123997,110037,-11.26,9.9,45.8,51.3,5
8093,Truck Driver,Education,Germany,2023,61.66,57.71,52.24,110757,83628,-24.49,-11.1,82.1,75.7,4
8094,Software Engineer,Finance,UK,2022,29.57,35.43,6.65,69119,74607,7.94,16.1,29.3,70.8,5
8095,Customer Support Rep,Finance,Singapore,2025,49.87,57.22,19.95,56141,56259,0.21,10.7,50.2,35.2,3
8096,Mechanical Engineer,Healthcare,Canada,2021,68.18,64.17,35.62,44800,48427,8.10,5.4,96.2,99.6,4
8097,Financial Analyst,Technology,Canada,2023,43.11,47.86,55.25,95755,100141,4.58,9.2,11.8,94.3,1
8098,HR Manager,Technology,Japan,2025,67.61,73.59,85.20,94472,99199,5.00,18.9,58.9,21.2,5
8099,Customer Support Rep,Transportation,Australia,2020,84.32,97.27,97.12,44453,48967,10.15,-6.4,87.0,75.1,5
8100,Truck Driver,Education,Singapore,2026,56.89,62.03,7.21,109505,107963,-1.41,21.2,15.4,48.2,5
8101,Accountant,Transportation,UK,2026,14.39,13.51,15.74,56325,53509,-5.00,-6.9,19.7,52.8,1
8102,Customer Support Rep,Healthcare,Japan,2021,53.50,60.77,82.59,128913,105240,-18.36,2.3,47.4,68.7,3
8103,Truck Driver,Finance,UK,2022,62.09,65.17,69.37,140204,154870,10.46,16.0,12.1,47.9,4
8104,Truck Driver,Healthcare,India,2021,68.85,62.75,8.32,93893,88443,-5.80,4.3,56.8,10.8,2
8105,Software Engineer,Technology,Brazil,2026,29.72,26.99,97.05,34168,30198,-11.62,7.0,38.7,18.4,3
8106,Truck Driver,Education,India,2022,94.66,76.95,54.14,102965,109150,6.01,18.0,30.8,59.8,2
8107,Accountant,Retail,UK,2022,78.25,89.15,45.35,87289,89052,2.02,-5.6,35.2,10.8,4
8108,Teacher,Technology,USA,2024,43.19,35.33,12.01,56285,47572,-15.48,7.4,56.7,64.9,5
8109,Software Engineer,Education,Japan,2026,5.00,5.98,62.68,148590,182305,22.69,-0.7,51.5,1.0,5
8110,Customer Support Rep,Transportation,USA,2025,84.49,82.77,47.09,73196,85371,16.63,0.0,73.1,80.8,2
8111,Software Engineer,Manufacturing,Canada,2020,68.23,65.26,33.90,89223,93327,4.60,-1.2,62.3,21.1,2
8112,Teacher,Education,Germany,2021,70.48,73.84,3.40,53582,52182,-2.61,13.6,98.6,53.0,5
8113,Financial Analyst,Education,Singapore,2025,24.55,25.48,10.24,126902,131687,3.77,6.0,72.1,4.9,5
8114,HR Manager,Energy,Japan,2026,43.35,43.89,91.68,81896,71691,-12.46,8.7,32.0,54.9,1
8115,Truck Driver,Technology,Singapore,2020,73.79,71.88,43.27,60719,59716,-1.65,5.0,63.4,3.1,1
8116,Truck Driver,Retail,Singapore,2020,90.80,90.00,68.40,132432,135566,2.37,-10.6,87.7,53.8,3
8117,Customer Support Rep,Manufacturing,Japan,2020,52.49,49.74,38.41,103852,102785,-1.03,-0.5,60.5,78.6,1
8118,HR Manager,Finance,Japan,2022,47.10,55.13,44.38,108095,111809,3.44,17.6,95.2,75.3,3
8119,Customer Support Rep,Transportation,Brazil,2023,56.48,62.77,46.78,69620,81759,17.44,-2.6,23.8,82.9,1
8120,Teacher,Manufacturing,Brazil,2025,67.69,67.21,67.21,92574,101612,9.76,6.3,97.0,36.8,4
8121,Teacher,Healthcare,India,2022,33.22,30.61,77.08,116748,101302,-13.23,13.6,18.2,41.4,4
8122,Truck Driver,Retail,USA,2025,86.42,81.80,69.56,138069,143295,3.78,-6.4,91.7,19.3,3
8123,HR Manager,Education,Brazil,2023,79.21,74.94,21.75,130538,156923,20.21,1.2,54.1,64.4,4
8124,Data Analyst,Healthcare,Canada,2026,5.00,4.70,65.73,72094,72794,0.97,11.3,53.1,75.9,5
8125,Truck Driver,Retail,India,2022,89.26,79.71,38.24,80104,68059,-15.04,17.4,89.7,34.0,2
8126,Truck Driver,Education,Germany,2025,93.46,75.35,23.96,84879,92230,8.66,-3.9,83.3,69.8,1
8127,HR Manager,Finance,Brazil,2024,77.93,76.56,97.98,44953,38556,-14.23,34.3,87.1,70.1,4
8128,Accountant,Transportation,Germany,2025,40.87,47.34,88.59,32968,33224,0.78,15.9,85.5,18.1,3
8129,Marketing Specialist,Healthcare,India,2025,20.58,22.41,27.54,97061,105971,9.18,20.7,72.9,62.0,2
8130,Accountant,Manufacturing,Germany,2024,36.54,30.55,85.53,131521,125770,-4.37,-4.1,47.2,68.0,5
8131,Financial Analyst,Healthcare,India,2022,16.47,18.62,94.27,144324,168229,16.56,10.0,93.8,66.1,5
8132,Software Engineer,Technology,Japan,2025,31.97,32.29,68.45,143364,146030,1.86,14.4,29.0,34.7,1
8133,Customer Support Rep,Healthcare,USA,2022,50.33,46.08,74.67,130319,141830,8.83,0.4,76.1,44.1,3
8134,Financial Analyst,Retail,Australia,2023,58.91,65.25,56.10,83174,82409,-0.92,6.7,69.7,94.3,4
8135,Truck Driver,Finance,Australia,2026,82.28,69.86,80.19,117167,131459,12.20,-6.0,84.3,29.1,3
8136,Data Analyst,Energy,Singapore,2023,60.83,50.58,52.75,57986,53429,-7.86,10.5,40.7,12.7,1
8137,HR Manager,Education,Singapore,2024,66.83,57.00,72.32,114868,117222,2.05,-6.1,54.7,59.5,5
8138,Customer Support Rep,Finance,India,2023,90.61,75.40,82.05,133453,138175,3.54,-3.5,73.2,54.9,3
8139,Mechanical Engineer,Energy,Singapore,2023,45.21,41.91,68.91,64266,71599,11.41,3.7,18.1,52.8,4
8140,Teacher,Education,Japan,2025,44.03,41.89,59.75,31875,21425,-32.79,-12.3,56.5,21.2,4
8141,Teacher,Transportation,Canada,2023,24.53,25.98,9.27,66711,80266,20.32,1.2,22.8,31.3,4
8142,Software Engineer,Education,UK,2020,39.11,36.41,10.99,57889,58944,1.82,-10.8,48.6,57.0,5
8143,Mechanical Engineer,Healthcare,Singapore,2022,44.87,48.94,87.30,64236,62011,-3.46,14.3,90.5,67.1,3
8144,Mechanical Engineer,Healthcare,India,2023,40.62,46.69,67.53,129174,146406,13.34,1.3,43.0,73.5,3
8145,Software Engineer,Retail,Brazil,2024,30.49,29.33,79.66,45004,45076,0.16,12.9,67.3,40.5,4
8146,Financial Analyst,Healthcare,Brazil,2024,55.21,59.85,86.85,132525,149292,12.65,-10.5,80.3,76.5,4
8147,Accountant,Energy,Australia,2022,72.37,81.97,71.79,119863,125191,4.45,9.0,41.7,78.2,3
8148,Accountant,Healthcare,USA,2023,76.44,68.28,4.82,38688,40107,3.67,-0.5,88.0,87.8,1
8149,Financial Analyst,Education,USA,2023,39.17,39.10,32.32,47681,45664,-4.23,1.7,46.7,17.0,5
8150,Accountant,Energy,Germany,2025,38.24,43.61,65.45,109530,103100,-5.87,10.7,41.1,30.8,5
8151,Teacher,Retail,USA,2020,17.40,15.13,95.63,102033,118494,16.13,3.4,83.2,11.0,4
8152,Truck Driver,Healthcare,Canada,2023,76.86,90.16,58.54,103699,107688,3.85,12.9,99.6,28.3,4
8153,Customer Support Rep,Technology,Germany,2021,84.18,87.97,36.57,135967,137319,0.99,6.6,14.8,63.4,1
8154,HR Manager,Manufacturing,USA,2021,18.41,20.26,40.91,36213,37189,2.69,17.3,79.6,67.5,1
8155,Financial Analyst,Manufacturing,Germany,2021,40.41,43.62,1.48,70769,75802,7.11,12.5,89.9,61.1,1
8156,Data Analyst,Finance,India,2026,65.95,67.48,50.05,53666,57467,7.08,15.3,51.5,8.7,5
8157,HR Manager,Technology,Singapore,2022,18.80,15.90,37.56,49077,50628,3.16,15.4,63.7,89.1,3
8158,Financial Analyst,Education,Australia,2024,38.44,31.71,47.04,96445,84797,-12.08,6.8,80.5,73.2,4
8159,Mechanical Engineer,Education,UK,2025,26.09,26.62,79.03,30922,30243,-2.20,-12.7,86.1,79.9,3
8160,Mechanical Engineer,Healthcare,Singapore,2020,20.57,20.26,30.46,78172,77770,-0.51,36.7,22.7,12.2,3
8161,Data Analyst,Retail,Germany,2023,9.12,10.36,1.99,54289,53734,-1.02,0.8,23.6,56.6,5
8162,Truck Driver,Retail,Australia,2023,48.70,43.03,99.86,70932,77210,8.85,8.3,93.0,41.0,5
8163,Customer Support Rep,Education,India,2023,93.33,101.71,58.33,113194,101671,-10.18,-13.8,62.8,32.7,5
8164,Financial Analyst,Manufacturing,Brazil,2023,63.82,57.46,79.68,48259,51642,7.01,-2.8,33.7,79.5,1
8165,Customer Support Rep,Education,Australia,2023,79.87,72.12,7.31,49963,53121,6.32,9.6,44.5,16.4,4
8166,Marketing Specialist,Transportation,Germany,2025,15.28,13.55,97.97,50433,53908,6.89,27.8,50.3,70.2,2
8167,Financial Analyst,Education,Brazil,2023,58.88,57.10,23.42,130952,132611,1.27,-7.5,72.3,63.9,3
8168,Data Analyst,Energy,Brazil,2021,43.32,46.13,87.57,73847,84634,14.61,14.5,63.1,90.3,3
8169,Teacher,Technology,India,2024,55.83,54.15,84.56,88748,110740,24.78,14.1,39.1,72.3,5
8170,Marketing Specialist,Finance,Singapore,2021,16.87,19.36,75.45,72436,68455,-5.50,-8.4,82.5,3.2,3
8171,Teacher,Retail,Japan,2023,42.75,38.55,87.50,79661,71782,-9.89,18.8,39.7,32.6,2
8172,Marketing Specialist,Manufacturing,Singapore,2026,57.47,68.14,20.81,107268,111055,3.53,-11.8,58.7,45.0,5
8173,HR Manager,Healthcare,Singapore,2024,44.91,51.73,8.86,129634,103414,-20.23,0.4,25.9,81.5,3
8174,Data Analyst,Energy,Japan,2021,41.44,45.23,31.50,77155,83903,8.75,13.4,72.5,58.7,4
8175,Truck Driver,Technology,India,2026,66.66,79.02,75.09,108641,116109,6.87,5.3,74.2,4.0,1
8176,Accountant,Energy,India,2024,47.73,55.23,5.18,134007,127469,-4.88,6.2,43.6,3.0,1
8177,Marketing Specialist,Education,UK,2026,10.12,11.72,74.86,64737,66121,2.14,12.1,24.5,68.2,1
8178,Customer Support Rep,Energy,UK,2020,94.92,105.86,44.65,127701,123089,-3.61,7.1,93.3,88.4,2
8179,Data Analyst,Education,India,2024,41.34,41.47,22.77,130135,154835,18.98,-11.3,25.3,21.4,1
8180,HR Manager,Education,Singapore,2021,78.96,78.77,81.57,129568,137729,6.30,4.4,42.9,60.8,3
8181,HR Manager,Transportation,UK,2021,67.52,78.70,52.38,80143,77489,-3.31,22.2,70.5,80.4,1
8182,Data Analyst,Transportation,Australia,2023,58.88,53.09,57.15,33004,31927,-3.26,7.6,88.5,40.7,4
8183,Customer Support Rep,Manufacturing,Germany,2025,36.71,41.05,20.03,77330,62233,-19.52,14.3,26.1,40.6,3
8184,Software Engineer,Healthcare,Canada,2021,10.10,10.98,17.15,87886,93590,6.49,5.9,17.0,93.1,2
8185,Teacher,Healthcare,Australia,2021,24.58,27.93,9.05,148644,152318,2.47,-9.6,57.1,62.9,5
8186,Data Analyst,Retail,USA,2021,32.45,35.48,34.85,51166,50942,-0.44,3.8,48.4,65.9,1
8187,Truck Driver,Education,Australia,2026,81.45,72.98,49.32,58048,58871,1.42,9.3,71.0,53.1,5
8188,Financial Analyst,Retail,India,2025,29.73,26.17,65.66,140605,145543,3.51,-9.1,57.6,64.2,3
8189,Accountant,Technology,UK,2022,51.15,46.50,69.14,62719,54468,-13.16,15.1,17.4,12.7,5
8190,HR Manager,Manufacturing,Australia,2020,68.39,58.03,33.05,64517,65405,1.38,-1.1,81.9,99.2,4
8191,HR Manager,Education,USA,2026,75.52,61.91,25.75,79454,76834,-3.30,13.8,61.3,66.0,5
8192,Customer Support Rep,Manufacturing,UK,2024,45.86,47.36,5.09,87622,74385,-15.11,-7.7,31.1,81.8,1
8193,Marketing Specialist,Energy,USA,2021,71.73,82.87,39.61,61099,62868,2.89,-1.7,39.7,27.7,3
8194,HR Manager,Technology,Canada,2026,36.00,36.79,16.19,145361,141464,-2.68,3.9,30.7,28.7,2
8195,Data Analyst,Technology,USA,2023,50.26,54.66,4.53,100575,101708,1.13,9.0,96.5,38.1,4
8196,Data Analyst,Healthcare,Germany,2025,32.18,32.13,92.39,75634,75866,0.31,8.4,29.6,10.4,3
8197,Customer Support Rep,Healthcare,Japan,2023,37.10,30.26,69.23,92029,99780,8.42,12.1,93.8,11.7,2
8198,Truck Driver,Transportation,Australia,2022,38.03,38.76,12.95,41127,46167,12.26,14.1,85.9,91.6,3
8199,Truck Driver,Transportation,India,2023,55.97,66.72,3.79,134415,141753,5.46,2.7,30.0,74.1,2
8200,Truck Driver,Education,Japan,2021,54.78,52.18,5.94,114709,113015,-1.48,-8.0,22.7,60.5,3
8201,Mechanical Engineer,Retail,Brazil,2020,26.17,27.16,94.66,140510,128725,-8.39,-4.7,30.4,84.0,3
8202,Truck Driver,Finance,UK,2023,93.52,103.07,82.36,104460,123054,17.80,7.3,13.2,6.1,4
8203,Teacher,Finance,Australia,2025,58.11,54.28,48.88,123839,140169,13.19,8.3,47.7,28.7,2
8204,Marketing Specialist,Manufacturing,UK,2024,26.44,22.54,3.68,36378,32982,-9.33,-4.7,44.4,59.2,3
8205,Accountant,Energy,USA,2026,63.15,55.51,75.92,46679,44805,-4.01,9.4,95.6,82.7,2
8206,Data Analyst,Education,USA,2025,25.16,24.37,0.38,60172,57758,-4.01,-12.9,22.5,47.9,1
8207,Customer Support Rep,Retail,Germany,2025,71.79,68.10,23.22,95726,95264,-0.48,3.6,57.5,33.6,2
8208,Marketing Specialist,Technology,Singapore,2021,34.18,38.94,93.40,129287,125511,-2.92,-0.6,74.0,97.4,4
8209,Marketing Specialist,Education,Brazil,2021,26.96,31.25,73.90,148014,144911,-2.10,-3.1,53.0,67.2,3
8210,Truck Driver,Energy,Germany,2021,70.78,82.28,83.87,36645,27265,-25.60,1.3,99.7,42.7,5
8211,Data Analyst,Healthcare,USA,2021,47.78,43.66,61.46,54796,60256,9.96,7.8,11.7,50.5,4
8212,Data Analyst,Finance,UK,2023,68.77,59.39,18.34,86499,88037,1.78,15.5,55.8,8.7,3
8213,Marketing Specialist,Manufacturing,Australia,2022,77.34,72.61,25.18,79409,70514,-11.20,-18.2,72.0,86.8,4
8214,Data Analyst,Retail,UK,2020,5.00,4.98,41.40,31306,29674,-5.21,0.2,41.3,65.9,1
8215,Teacher,Healthcare,UK,2020,13.80,15.79,32.66,102793,119320,16.08,-18.9,23.8,74.5,4
8216,Mechanical Engineer,Finance,USA,2020,23.23,19.66,33.34,96171,95875,-0.31,6.9,48.3,5.9,3
8217,HR Manager,Manufacturing,Singapore,2022,63.61,55.51,74.48,139274,148499,6.62,17.5,64.4,45.4,2
8218,Teacher,Retail,Canada,2022,20.12,22.36,47.73,105078,92352,-12.11,-0.1,82.6,34.2,2
8219,Accountant,Transportation,India,2022,70.67,83.83,83.00,45377,45665,0.64,16.7,31.7,9.3,2
8220,Accountant,Technology,USA,2023,29.50,25.22,2.56,148532,156332,5.25,12.3,27.4,2.8,2
8221,Accountant,Energy,Singapore,2025,43.96,48.21,96.28,131266,127804,-2.64,9.0,24.0,24.8,5
8222,Customer Support Rep,Education,UK,2023,34.70,38.84,90.30,66881,68955,3.10,25.0,34.9,76.8,5
8223,Software Engineer,Energy,Brazil,2022,14.84,14.35,70.99,70587,68627,-2.78,-8.9,48.9,41.0,4
8224,Data Analyst,Technology,Germany,2021,35.14,29.16,87.00,64790,58727,-9.36,17.3,95.7,36.5,5
8225,Mechanical Engineer,Manufacturing,USA,2020,67.49,63.05,4.87,118054,102386,-13.27,-7.3,74.4,32.2,1
8226,Marketing Specialist,Technology,USA,2025,18.26,17.56,82.38,45625,40711,-10.77,6.6,14.4,37.9,4
8227,Customer Support Rep,Healthcare,Australia,2024,71.05,64.66,44.57,88960,92127,3.56,8.8,10.2,41.4,4
8228,Truck Driver,Energy,Australia,2022,70.93,80.92,4.89,105390,100289,-4.84,11.8,28.5,46.8,4
8229,Mechanical Engineer,Transportation,India,2023,77.38,83.35,42.45,32504,26033,-19.91,12.5,26.7,50.0,2
8230,Financial Analyst,Retail,Japan,2025,33.90,27.64,72.55,117910,130622,10.78,8.8,28.3,28.6,1
8231,Customer Support Rep,Retail,Canada,2026,57.11,47.06,88.35,88875,86615,-2.54,-15.2,39.3,28.6,4
8232,Customer Support Rep,Manufacturing,UK,2025,56.36,55.95,43.33,95752,90258,-5.74,11.6,32.7,60.0,3
8233,Teacher,Education,Singapore,2026,78.30,63.18,67.31,113628,111566,-1.81,5.3,64.6,11.5,5
8234,HR Manager,Finance,Australia,2022,15.46,16.68,70.02,136789,180744,32.13,-4.0,42.0,72.5,4
8235,Customer Support Rep,Education,India,2023,54.09,54.46,80.01,50916,52138,2.40,-15.1,79.1,42.5,3
8236,Truck Driver,Manufacturing,Australia,2026,30.09,35.98,70.79,116728,144185,23.52,-12.5,99.5,59.5,1
8237,Financial Analyst,Education,India,2026,25.33,30.03,53.78,32481,30106,-7.31,6.3,57.5,82.5,4
8238,Teacher,Transportation,Australia,2025,47.72,45.31,88.26,141311,141099,-0.15,-16.8,98.5,17.8,5
8239,Mechanical Engineer,Transportation,Australia,2026,30.87,29.99,10.09,62645,53091,-15.25,7.5,71.8,34.8,4
8240,Software Engineer,Technology,Germany,2025,6.29,6.95,56.74,128984,133455,3.47,4.4,84.7,1.6,2
8241,Truck Driver,Education,UK,2021,85.90,76.03,48.63,90735,107686,18.68,-5.1,33.8,52.6,5
8242,Teacher,Retail,Brazil,2022,36.54,38.44,42.44,132196,130045,-1.63,-7.6,51.3,84.1,2
8243,Data Analyst,Technology,UK,2021,25.00,25.50,60.93,43382,36537,-15.78,8.6,28.6,25.0,2
8244,Mechanical Engineer,Finance,Canada,2022,16.95,14.04,64.69,142917,126853,-11.24,16.2,40.2,54.1,3
8245,Truck Driver,Education,Germany,2023,85.64,75.45,46.85,89874,90444,0.64,12.6,80.3,8.8,2
8246,Customer Support Rep,Energy,Singapore,2023,47.88,50.02,67.76,136225,114107,-16.24,12.0,58.5,71.2,1
8247,HR Manager,Finance,Canada,2021,64.90,76.45,19.08,109313,102551,-6.19,-5.2,22.9,77.3,4
8248,HR Manager,Manufacturing,USA,2021,73.98,60.07,81.35,59011,68864,16.70,4.1,55.6,23.1,5
8249,Truck Driver,Technology,Brazil,2020,88.43,91.74,93.13,131597,127340,-3.24,13.8,98.9,85.2,2
8250,Truck Driver,Healthcare,UK,2024,48.63,56.34,75.53,117016,104249,-10.91,14.6,15.3,28.6,5
8251,Accountant,Finance,USA,2024,68.65,67.85,61.56,126061,129459,2.70,4.0,53.4,57.0,2
8252,Mechanical Engineer,Healthcare,Canada,2025,63.23,53.49,73.39,65731,56059,-14.71,-2.1,23.8,36.2,2
8253,Marketing Specialist,Healthcare,UK,2024,16.62,18.92,30.59,108434,97990,-9.63,-1.8,74.2,62.4,3
8254,Software Engineer,Finance,Canada,2024,15.27,15.95,0.50,51230,48053,-6.20,20.7,28.3,50.6,4
8255,Accountant,Retail,USA,2023,42.57,44.85,7.25,128322,127404,-0.72,-1.9,73.9,34.5,4
